"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSG00000189129",560.06441492131,-0.0773706857902154,0.120094447458278,0.483807061250998,0.716571261844634,"PLAC9","219348"
"ENSG00000224409",0.8744437836769,-0.0274999238461273,0.309396808225544,0.483951536407931,NA,NA,NA
"ENSG00000133488",4.72345539371324,0.0599234667538927,0.303304451932818,0.483989634944426,0.716755226680202,"SEC14L4","284904"
"ENSG00000139174",227.239307789603,0.0900154166473244,0.145677033692935,0.484010934722192,0.716755226680202,"PRICKLE1","144165"
"ENSG00000251411",2.8847769709202,0.0506346701379251,0.305054847575011,0.484135470067239,NA,NA,NA
"ENSG00000143479",226.183839726407,-0.0865521439791116,0.132953620879004,0.484174274188992,0.716917952482765,"DYRK3","8444"
"ENSG00000230368",6.61023355763123,-0.066580187491545,0.299662944633121,0.48420050441942,0.716917952482765,"FAM41C","284593"
"ENSG00000119004",298.041143221241,0.0854140676277431,0.135243689579384,0.484262748986233,0.716951119405815,"CYP20A1","57404"
"ENSG00000223475",0.990522673727171,-0.0223241496836046,0.308891170557929,0.484296538915588,NA,NA,NA
"ENSG00000025770",332.466885878162,-0.0765743919672512,0.121458963989035,0.484447507747983,0.717165648244937,"NCAPH2","29781"
"ENSG00000106009",443.949813551459,-0.0697408771134954,0.106590909084312,0.484532817004984,0.717181270253253,"BRAT1","221927"
"ENSG00000137764",541.089750537815,0.0775191399668614,0.120564043665154,0.484553622185286,0.717181270253253,"MAP2K5","5607"
"ENSG00000147133",1197.66887590329,-0.0559445733471774,0.0834120555248329,0.484577630529012,0.717181270253253,"TAF1","6872"
"ENSG00000138495",143.696836893815,0.0937722347968533,0.1553806786053,0.484620463611035,0.717185674991114,"COX17","10063"
"ENSG00000154898",112.38577487661,-0.103331834870279,0.184282756349307,0.484660865277935,0.717186481069997,NA,NA
"ENSG00000079974",570.610146495884,-0.0728941334092809,0.111757473398016,0.484809773641783,0.717347838739433,"RABL2B","11158"
"ENSG00000222364",0.493516544716296,0.0196645722026341,0.309597009206084,0.484861387318336,NA,NA,NA
"ENSG00000234996",0.493516544716296,0.0196645722026341,0.309597009206084,0.484861387318336,NA,"LOC148709","148709"
"ENSG00000271304",0.493516544716296,0.0196645722026341,0.309597009206084,0.484861387318336,NA,NA,NA
"ENSG00000130684",62.5382338945376,-0.106872001858281,0.197409239382706,0.484896158028757,0.71741666400012,"ZNF337","26152"
"ENSG00000101138",544.792824911912,-0.0832356743604359,0.131782051743849,0.485006160988965,0.717520419373134,"CSTF1","1477"
"ENSG00000227502",0.991012604974379,-0.0231691324886579,0.309070267683401,0.485014125825856,NA,"MROCKI","285758"
"ENSG00000269402",0.991012604974379,-0.0231691324886579,0.309070267683401,0.485014125825856,NA,NA,NA
"ENSG00000255966",3.33215555683385,-0.0575653390975893,0.303721096541571,0.485153974180721,NA,NA,NA
"ENSG00000079277",473.975986333171,0.0720344151079786,0.111233440212069,0.485184283841327,0.717685270654907,"MKNK1","8569"
"ENSG00000158169",239.822731173713,0.0839610302492907,0.133134667215915,0.485197361204676,0.717685270654907,"FANCC","2176"
"ENSG00000234263",1.82973346118864,-0.0470959315810102,0.30670029334597,0.485245111673841,NA,"MAP3K5-AS1","101928461"
"ENSG00000172971",6.17865295768809,-0.0712637898506836,0.29897130264985,0.485250660953282,0.717705112049429,NA,NA
"ENSG00000132024",518.398761248187,-0.0679116517634244,0.103834887562888,0.485355392861697,0.717801014149205,"CC2D1A","54862"
"ENSG00000207460",0.609469990494817,-0.0310193078946226,0.309638867047995,0.485470153843733,NA,"SNORD116-19","727708"
"ENSG00000227769",0.609469990494817,-0.0310193078946226,0.309638867047995,0.485470153843733,NA,NA,NA
"ENSG00000244703",0.609469990494817,-0.0310193078946226,0.309638867047995,0.485470153843733,NA,NA,NA
"ENSG00000250158",0.609469990494817,-0.0310193078946226,0.309638867047995,0.485470153843733,NA,NA,NA
"ENSG00000271181",0.609469990494817,-0.0310193078946226,0.309638867047995,0.485470153843733,NA,NA,NA
"ENSG00000255062",11.5169540197633,-0.0908880081161787,0.28674712144012,0.485606042144348,0.718112682638511,NA,NA
"ENSG00000254343",2.0404756518195,0.0456297335238004,0.306050851276256,0.485630846616757,NA,NA,NA
"ENSG00000121281",124.916216338102,-0.101602243386796,0.175991278037223,0.485759520882303,0.718280616217944,"ADCY7","113"
"ENSG00000168454",2.18655128261775,0.0242435187133409,0.308418075758592,0.485772544971224,NA,"TXNDC2","84203"
"ENSG00000268529",1.08003319042098,-0.0309131154788747,0.307787700964097,0.485826865982984,NA,NA,NA
"ENSG00000228526",1.46810767972523,-0.0378776420225965,0.307652977773116,0.485880627744114,NA,"MIR34AHG","106614088"
"ENSG00000163714",1680.44162047552,-0.0582231328383457,0.0890194590440655,0.486008816264303,0.718590192264574,"U2SURP","23350"
"ENSG00000254231",1.30627694527405,0.0426202321922447,0.30757611191508,0.48603674045232,NA,"LOC105375624","105375624"
"ENSG00000172057",1584.42365421419,0.0619952933975284,0.0915748547099042,0.48612645720268,0.718705075253062,"ORMDL3","94103"
"ENSG00000179743",34.4910184791776,0.111254593147084,0.240508112696197,0.486168918505492,0.718708800491934,"FLJ37453","729614"
"ENSG00000272489",7.28637408817573,0.0736751853661651,0.297762872842836,0.48628932860318,0.718827748203863,NA,NA
"ENSG00000232059",1.46440876929686,0.0311909514795824,0.307067541894077,0.486325660222122,NA,NA,NA
"ENSG00000156983",374.091396365385,-0.0718606840487482,0.11111668406595,0.486478869872806,0.719048856948519,"BRPF1","7862"
"ENSG00000165837",2.01846312230527,0.0217347366980132,0.307243584702063,0.486590075836483,NA,"ERICH6B","220081"
"ENSG00000179172",0.887799946326726,0.0246267648863723,0.308254238362943,0.486824121199051,NA,"HNRNPCL1","343069"
"ENSG00000254288",1.29527234728924,-0.0334714976089899,0.30872408314659,0.487034305596211,NA,NA,NA
"ENSG00000235489",5.84582602004245,-0.0733736127300355,0.29855174392329,0.487049331359928,0.719779539627327,NA,NA
"ENSG00000107164",1159.45223294129,0.0567080384466434,0.0842164798468499,0.487061342949731,0.719779539627327,"FUBP3","8939"
"ENSG00000106069",9.96737886373811,-0.0798238483385328,0.29319050818425,0.487093222965542,0.719779539627327,"CHN2","1124"
"ENSG00000236829",8.02593827250985,-0.0825403922011558,0.29333515799012,0.487157410386196,0.719803696662811,"LOC100134368","100134368"
"ENSG00000253305",124.887839063394,-0.0950721927657048,0.16000049773688,0.487189575506079,0.719803696662811,"PCDHGB6","56100"
"ENSG00000158525",1.23722848526049,-0.0333391863542068,0.309524931974983,0.487285179888403,NA,"CPA5","93979"
"ENSG00000175772",41.7922252608545,0.110702619228441,0.224863746511,0.487321301552977,0.719939203624324,NA,NA
"ENSG00000247516",81.9108722991745,-0.104481752839546,0.189472976654498,0.487416409985382,0.720020596115013,"MIR4458HG","100505738"
"ENSG00000273363",1.65188204415856,0.0336301085535251,0.307049281526658,0.487417716046057,NA,NA,NA
"ENSG00000244086",53.8785111960713,0.109514441228786,0.214448283031938,0.487513398935135,0.720094864173563,NA,NA
"ENSG00000183171",9.05238154590641,0.0804391159105194,0.293959612067564,0.487546722809076,0.720094864173563,NA,NA
"ENSG00000269318",3.16735930502494,0.0548739379341038,0.30431936176693,0.487711118246141,NA,NA,NA
"ENSG00000241547",4.09160237635225,-0.0553807903337215,0.303182097730255,0.487800781486017,NA,NA,NA
"ENSG00000254732",1.5996258064286,-0.043354467647558,0.30684378827334,0.487894948446045,NA,NA,NA
"ENSG00000204253",603.667873206979,0.0717344004080417,0.111240914234203,0.487973825852829,0.720666531713378,NA,NA
"ENSG00000260908",2.26686979210218,-0.0456392637935245,0.305624127728307,0.488007834827971,NA,NA,NA
"ENSG00000107295",0.602330197970172,-0.031460194841002,0.3097044749771,0.488044802920889,NA,"SH3GL2","6456"
"ENSG00000238406",0.602330197970172,-0.031460194841002,0.3097044749771,0.488044802920889,NA,NA,NA
"ENSG00000248779",0.602330197970172,-0.031460194841002,0.3097044749771,0.488044802920889,NA,NA,NA
"ENSG00000259211",0.602330197970172,-0.031460194841002,0.3097044749771,0.488044802920889,NA,NA,NA
"ENSG00000261000",0.602330197970172,-0.031460194841002,0.3097044749771,0.488044802920889,NA,NA,NA
"ENSG00000140983",956.431269076798,0.0712227466874153,0.109534112128035,0.488204884753695,0.720948600431512,"RHOT2","89941"
"ENSG00000257259",1.26558483946503,-0.0333538530226484,0.309586004634725,0.488220194295934,NA,"LINC02388","101927653"
"ENSG00000270497",4.13577445438921,-0.0614289190624298,0.302620412296012,0.488276176617319,NA,NA,NA
"ENSG00000234017",0.931296680223683,-0.0216120512324858,0.308923236112549,0.488278710101799,NA,NA,NA
"ENSG00000166900",285.933716791826,0.0864139649954812,0.140642593248396,0.488315154449382,0.721025489882052,"STX3","6809"
"ENSG00000182109",28.0826841874502,-0.107635747661287,0.252603690285178,0.488337092652694,0.721025489882052,NA,NA
"ENSG00000188770",2.15034995308065,-0.0496559569007004,0.305744054462679,0.48834173816393,NA,"OPTC","26254"
"ENSG00000248487",122.275620982603,-0.0971529098845807,0.167235603904055,0.488466706072472,0.721103209076995,"ABHD14A","25864"
"ENSG00000152422",112.63914084842,0.0977081158180393,0.168295608477503,0.48846987970654,0.721103209076995,"XRCC4","7518"
"ENSG00000227908",3.87149654174886,-0.0649945625712224,0.301906392491032,0.488619395641287,NA,"FLJ31104","441072"
"ENSG00000266405",27.6554216787743,-0.106313156625796,0.256818380667396,0.488688006890077,0.721366037406074,"CBX3P2","645158"
"ENSG00000266896",6.02898754652242,-0.0763103098865644,0.297241031705091,0.488774681273506,0.721415358997783,NA,NA
"ENSG00000187775",38.7325556762784,0.11033637023647,0.226410054946099,0.488810348118005,0.721415358997783,"DNAH17","8632"
"ENSG00000183648",451.49809223366,-0.0701399552744223,0.107632747698327,0.488860993360251,0.721415358997783,"NDUFB1","4707"
"ENSG00000237973",66158.6711690129,0.0603014602442699,0.0911419019550884,0.488881787685838,0.721415358997783,NA,NA
"ENSG00000146670",38.8355869985984,-0.109361716668735,0.233647494804898,0.489053440646085,0.721609480195626,"CDCA5","113130"
"ENSG00000227692",0.699314372040985,-0.0211122845239686,0.309152865993216,0.489154616952236,NA,NA,NA
"ENSG00000248569",35.5045300643211,0.110307501149732,0.230321982645965,0.489311093955189,0.721891876191893,NA,NA
"ENSG00000155313",1597.75909345525,-0.0545435273203897,0.0821002347070403,0.489325064683368,0.721891876191893,"USP25","29761"
"ENSG00000167920",146.545416455041,0.0898710778176181,0.148106704818152,0.489445330135146,0.722010105792083,"TMEM99","147184"
"ENSG00000220793",2805.85306938721,-0.0633726656228202,0.0943752979551401,0.489548382299761,0.722092866549939,NA,NA
"ENSG00000212673",2.27007940497606,-0.0521248197313549,0.3051676733836,0.489556449105373,NA,NA,NA
"ENSG00000136104",279.189210428849,-0.0817372485374558,0.130850598898614,0.489581692336849,0.722092866549939,"RNASEH2B","79621"
"ENSG00000258308",21.9444893204448,0.106223880250512,0.261456236420569,0.489641383425692,0.722121715708705,NA,NA
"ENSG00000168495",558.402702446206,0.0652200131067849,0.0993225719923717,0.48976445418616,0.722226915610909,"POLR3D","661"
"ENSG00000177683",334.699860680368,-0.0760998614978226,0.120007962119181,0.489792989396461,0.722226915610909,"THAP5","168451"
"ENSG00000260876",5.55601797254758,0.0634825041794382,0.301031060236846,0.489858572725983,0.722235229320146,"LINC01229","101928248"
"ENSG00000138435",2.88569294690245,-0.0355464054250714,0.305969933926184,0.489877988505362,NA,"CHRNA1","1134"
"ENSG00000189050",116.901818551175,-0.0957638338173436,0.16379367320783,0.489878902626007,0.722235229320146,"RNFT1","51136"
"ENSG00000169314",19.0393189282465,-0.101418985963089,0.270134684278936,0.490055937534502,0.722437042437803,"C22orf15","150248"
"ENSG00000267800",1.02029898089465,-0.0219498357500019,0.308856999350231,0.490175468335401,NA,NA,NA
"ENSG00000232729",3.60421827562082,-0.0606797146704402,0.302777907146639,0.490401283542777,NA,"LOC101926943","101926943"
"ENSG00000172426",15.6321770798448,-0.102306052654526,0.271185467765936,0.490434027648103,0.722834475306184,"RSPH9","221421"
"ENSG00000157766",242.460270253632,0.0738008207298277,0.294452759811036,0.490466224521405,0.722834475306184,"ACAN","176"
"ENSG00000176731",135.691009578682,-0.0918258480922786,0.153888035329374,0.490528366645168,0.722834475306184,"RBIS","401466"
"ENSG00000163904",837.871018202607,0.073299906873567,0.116120069309748,0.490557067717858,0.722834475306184,"SENP2","59343"
"ENSG00000171970",35.7228555981274,-0.109404745426104,0.2303566323181,0.490601061875759,0.722834475306184,"ZNF57","126295"
"ENSG00000180530",1027.80356338318,-0.0598129088677811,0.0915219931388956,0.490623137788744,0.722834475306184,"NRIP1","8204"
"ENSG00000259091",12.8057743684444,0.0914154824929039,0.285531564067312,0.490662307029787,0.722834475306184,"LINC00517","400208"
"ENSG00000138346",58.7717858353851,-0.107850201919305,0.22872365507136,0.490685004827514,0.722834475306184,"DNA2","1763"
"ENSG00000257433",15.5055074175124,0.0979268444882795,0.277361132731119,0.490687068793211,0.722834475306184,"LOC105369748","105369748"
"ENSG00000270533",0.990274369799721,-0.0237762543748008,0.308191663356077,0.490867592395806,NA,NA,NA
"ENSG00000239374",174.153411597002,-0.0933278082491149,0.158117191986122,0.490917298396876,0.723047796448545,NA,NA
"ENSG00000076944",25.4200008841207,0.106750066618851,0.257972787078485,0.490919279878917,0.723047796448545,"STXBP2","6813"
"ENSG00000141698",622.111119573768,-0.0638808445859088,0.0980380783892025,0.490963901895659,0.723047796448545,"NT5C3B","115024"
"ENSG00000199015",0.578457013716321,-0.0212980270129624,0.309755991782823,0.490994091325253,NA,"MIR377","494326"
"ENSG00000001460",183.237674249271,-0.0932366352810137,0.158451591806859,0.49100846922737,0.723047796448545,"STPG1","90529"
"ENSG00000120029",616.754939269613,0.0636558009413543,0.097750246959722,0.491032792742093,0.723047796448545,"ARMH3","79591"
"ENSG00000164199",1.48111146985126,-0.0331522919645193,0.307227693781895,0.491081212570956,NA,"ADGRV1","84059"
"ENSG00000271122",188.033382803923,0.0860928835604979,0.142247622773824,0.491103733095896,0.723093083489694,"LOC101930085","101930085"
"ENSG00000225793",7.05203076779168,-0.0779200680720717,0.296363779731745,0.491200495493827,0.723115191567525,"LOC100506804","100506804"
"ENSG00000075785",8014.98361920661,0.0467504891270913,0.0694504542706232,0.49121419875374,0.723115191567525,"RAB7A","7879"
"ENSG00000203739",17.6612030891048,0.103038086405842,0.268726031678451,0.491239307642627,0.723115191567525,"LOC101928673","101928673"
"ENSG00000238042",2.22724189759467,-0.0444723898149157,0.305746060203196,0.491264636064611,NA,"LINC02257","105372950"
"ENSG00000260661",2.66820617754586,-0.0450678624417682,0.305156415001176,0.491283225504627,NA,NA,NA
"ENSG00000139970",63.8428458567071,0.109697619656559,0.223541168800765,0.49152076911896,0.723470324705649,"RTN1","6252"
"ENSG00000238480",0.858186949574982,0.0232576802142313,0.308180059524035,0.491561604780113,NA,NA,NA
"ENSG00000272983",39.9494992595706,-0.10899352632428,0.227223263094709,0.491569397636212,0.723482720519057,NA,NA
"ENSG00000268564",1.31153724227203,0.0377363393860232,0.309196783197752,0.491577881561949,NA,NA,NA
"ENSG00000231025",67.693997861558,0.10515440132387,0.208708074737235,0.49194994336842,0.72385830786156,NA,NA
"ENSG00000225580",20.9625502575589,0.103795628264909,0.264760872618177,0.491951584382966,0.72385830786156,NA,NA
"ENSG00000126467",7.0487832531808,-0.0758898942829466,0.296112595638117,0.491962287191845,0.72385830786156,"TSKS","60385"
"ENSG00000198331",96.9734372325931,-0.102862792249439,0.190803501186409,0.491985501008496,0.72385830786156,"HYLS1","219844"
"ENSG00000268265",1.263830163147,-0.0244462450108108,0.308087856367947,0.492103185088486,NA,NA,NA
"ENSG00000257246",1.36537390247235,0.0307371632870857,0.30816149763148,0.492211995809155,NA,NA,NA
"ENSG00000233196",1.21960172584173,-0.0407760344186998,0.30752087931978,0.492249563799944,NA,NA,NA
"ENSG00000223694",1.02170022008967,0.020638778317439,0.308085968479005,0.492268890239618,NA,NA,NA
"ENSG00000248610",1.07981985235915,0.0285587025335893,0.30815444989088,0.492298006253176,NA,NA,NA
"ENSG00000231468",2.49106582075944,-0.0389539321708966,0.305704499671966,0.492364732726554,NA,NA,NA
"ENSG00000092607",2.73239088665365,-0.0492223257626693,0.304827511078573,0.492377240189542,NA,"TBX15","6913"
"ENSG00000100462",323.717678180841,0.0766239999860184,0.122119674274047,0.492404225734808,0.724406692479007,"PRMT5","10419"
"ENSG00000213997",0.770630448577997,-0.0203297833388376,0.309086811495168,0.492411438330171,NA,NA,NA
"ENSG00000268070",0.770630448577997,-0.0203297833388376,0.309086811495168,0.492411438330171,NA,NA,NA
"ENSG00000171488",252.762319056125,-0.0796373664439855,0.128529924097097,0.492470437286441,0.724406692479007,"LRRC8C","84230"
"ENSG00000147394",144.321489208605,0.096305977435896,0.166265819119998,0.492478996837595,0.724406692479007,"ZNF185","7739"
"ENSG00000202079",0.56015801837662,-0.0206120868293434,0.309712053270726,0.492537640034351,NA,NA,NA
"ENSG00000235962",0.56015801837662,-0.0206120868293434,0.309712053270726,0.492537640034351,NA,NA,NA
"ENSG00000250331",0.56015801837662,-0.0206120868293434,0.309712053270726,0.492537640034351,NA,"LINC01340","102546227"
"ENSG00000058804",254.472143860968,-0.0875319833977633,0.144716598757789,0.492586104626053,0.724505016073337,"NDC1","55706"
"ENSG00000254300",54.5638025805737,0.108306273730713,0.218844501961775,0.492685410541777,0.724591849390171,"LINC01111","101926978"
"ENSG00000099624",560.468908458513,0.0726362779955982,0.113072367746252,0.49279049907336,0.724687172305168,"ATP5F1D","513"
"ENSG00000261742",3.58732220763669,-0.0606911126490317,0.302651451333491,0.492814292982058,NA,"LINC00922","283867"
